# FractureId; NumTraces
0; 113
# TraceId; Tips; Length
3932; 1; 0.191214
3949; 1; 0.17839
3922; 1; 0.177033
3176; 1; 0.16305
3936; 1; 0.15773
1244; 1; 0.157416
3916; 1; 0.154689
3934; 1; 0.147139
1829; 1; 0.141386
3937; 1; 0.127519
3912; 1; 0.107789
3917; 1; 0.107131
3977; 1; 0.0973371
2791; 1; 0.0945716
3909; 1; 0.0863067
3944; 1; 0.085115
3983; 1; 0.035338
3923; 1; 0.030083
3951; 1; 0.0173248
3907; 1; 0.00731048

# FractureId; NumTraces
53; 104
# TraceId; Tips; Length
4003; 0; 1.09807
3984; 0; 1.09097
4040; 0; 0.91865
4001; 0; 0.799206
4021; 0; 0.777901
4022; 0; 0.759843
4032; 0; 0.727529
4028; 0; 0.72664
4041; 0; 0.653261
4015; 0; 0.594889
2118; 0; 0.482933
3177; 0; 0.39297
3554; 0; 0.336568
4020; 0; 0.306479
3994; 0; 0.306147
4012; 0; 0.266419
4019; 0; 0.171705
3993; 0; 0.15722
2021; 0; 0.15655
2493; 0; 0.127956
4023; 0; 0.126069
4052; 0; 0.0762768
865; 0; 0.0493172
4056; 0; 0.0268517
4044; 1; 1.02317
4010; 1; 0.89797
2792; 1; 0.866361
4026; 1; 0.85272
3995; 1; 0.824469
970; 1; 0.806396
1421; 1; 0.800917
4013; 1; 0.791183
4017; 1; 0.782104
2226; 1; 0.753193
3992; 1; 0.727018
3996; 1; 0.712779
3247; 1; 0.697304
4048; 1; 0.682784
4007; 1; 0.67932
4006; 1; 0.676028
4045; 1; 0.668454
2316; 1; 0.650303
2985; 1; 0.648492
4047; 1; 0.645327
4058; 1; 0.617255
3986; 1; 0.61689
4038; 1; 0.601307
4034; 1; 0.578544
4005; 1; 0.577298
4042; 1; 0.566713
3989; 1; 0.55574
4053; 1; 0.546365
4046; 1; 0.502226
4000; 1; 0.501425
2650; 1; 0.497853
370; 1; 0.495908
233; 1; 0.487196
4054; 1; 0.486684
4036; 1; 0.48215
4051; 1; 0.474373
4057; 1; 0.472459
4002; 1; 0.454473
4024; 1; 0.444441
2912; 1; 0.432464
3988; 1; 0.427973
3990; 1; 0.420112
4029; 1; 0.416605
4050; 1; 0.414724
4016; 1; 0.396799
4039; 1; 0.378027
4027; 1; 0.364216
4037; 1; 0.348203
4011; 1; 0.338262
4025; 1; 0.32429
1890; 1; 0.317869
730; 1; 0.317769
4035; 1; 0.291409
3135; 1; 0.285912
3987; 1; 0.282813
3998; 1; 0.265367
32; 1; 0.264628
4043; 1; 0.254538
1690; 1; 0.243823
3905; 1; 0.212508
3999; 1; 0.193888
1968; 1; 0.190609
4009; 1; 0.187791
1168; 1; 0.176734
1245; 1; 0.174854
4008; 1; 0.157974
3473; 1; 0.149506
4049; 1; 0.141807
4055; 1; 0.139608
2416; 1; 0.134157
4018; 1; 0.119047
3985; 1; 0.11467
1774; 1; 0.11395
4030; 1; 0.0764916
3991; 1; 0.0592551
4014; 1; 0.0452529
3997; 1; 0.0439653
4004; 1; 0.0233033
4031; 1; 0.00769366
4033; 1; 0.00281822

# FractureId; NumTraces
54; 126
# TraceId; Tips; Length
4149; 0; 0.475941
4118; 0; 0.291865
4094; 0; 0.0380571
4120; 1; 1.46713
4115; 1; 1.34173
3248; 1; 1.28673
4112; 1; 1.25225
4066; 1; 1.23815
4124; 1; 1.21264
971; 1; 1.20212
234; 1; 1.19352
4093; 1; 1.16581
4146; 1; 1.16253
4144; 1; 1.14941
4104; 1; 1.13327
4116; 1; 1.11325
4134; 1; 1.11075
4153; 1; 1.10363
4083; 1; 1.09918
3984; 1; 1.09097
4133; 1; 1.08219
4069; 1; 1.07169
4102; 1; 1.05808
4097; 1; 1.05165
4155; 1; 1.05068
4062; 1; 1.04495
4122; 1; 1.03503
4107; 1; 1.02052
4087; 1; 1.0133
3178; 1; 0.999585
4109; 1; 0.988496
4140; 1; 0.981036
4089; 1; 0.968602
4105; 1; 0.959571
4090; 1; 0.950037
4128; 1; 0.921547
4127; 1; 0.912953
4139; 1; 0.908222
584; 1; 0.900526
4101; 1; 0.895027
2793; 1; 0.884075
4136; 1; 0.880574
4098; 1; 0.878935
4150; 1; 0.85992
4121; 1; 0.841084
2651; 1; 0.833813
4088; 1; 0.815074
4065; 1; 0.810241
4100; 1; 0.80056
4073; 1; 0.787299
4137; 1; 0.761482
4148; 1; 0.761313
1775; 1; 0.755695
4132; 1; 0.740543
4068; 1; 0.714094
4084; 1; 0.708249
4110; 1; 0.689684
4063; 1; 0.683949
4092; 1; 0.682708
4117; 1; 0.671532
4113; 1; 0.667474
3442; 1; 0.666342
4064; 1; 0.637414
4135; 1; 0.630368
1422; 1; 0.607058
4119; 1; 0.582535
2913; 1; 0.581478
4075; 1; 0.560233
4099; 1; 0.54268
4108; 1; 0.538432
4141; 1; 0.532005
4130; 1; 0.529017
4095; 1; 0.496808
4111; 1; 0.494155
4147; 1; 0.492908
4154; 1; 0.484813
731; 1; 0.477734
4060; 1; 0.457441
4067; 1; 0.455422
2317; 1; 0.452837
4082; 1; 0.450897
4076; 1; 0.449206
4059; 1; 0.432968
4072; 1; 0.422681
4129; 1; 0.404439
3136; 1; 0.368469
4145; 1; 0.36609
4061; 1; 0.35703
4078; 1; 0.348818
4091; 1; 0.336294
371; 1; 0.329198
4077; 1; 0.319116
4103; 1; 0.304086
4085; 1; 0.300199
4157; 1; 0.299852
1369; 1; 0.286581
2494; 1; 0.271181
4081; 1; 0.26722
4152; 1; 0.266148
4151; 1; 0.251052
4126; 1; 0.247252
866; 1; 0.246387
4070; 1; 0.226852
4071; 1; 0.222899
2584; 1; 0.216808
4074; 1; 0.215103
4131; 1; 0.202095
4080; 1; 0.199679
2743; 1; 0.192816
1570; 1; 0.188401
4138; 1; 0.176332
4079; 1; 0.160053
3859; 1; 0.158301
4143; 1; 0.150792
2227; 1; 0.147283
2986; 1; 0.126922
2417; 1; 0.125965
4086; 1; 0.108189
4156; 1; 0.0935201
4096; 1; 0.0757515
4114; 1; 0.0709976
4123; 1; 0.0534546
4106; 1; 0.0511436
4142; 1; 0.0496099
4125; 1; 0.0389787
649; 1; 0.00407693

# FractureId; NumTraces
55; 108
# TraceId; Tips; Length
4233; 0; 1.08246
4196; 0; 0.774508
4234; 0; 0.712463
4223; 0; 0.702319
4164; 0; 0.698771
4168; 0; 0.692103
4214; 0; 0.67976
4208; 0; 0.591326
4212; 0; 0.513478
4193; 0; 0.511868
4210; 0; 0.357109
4166; 0; 0.321942
2228; 0; 0.248642
4179; 0; 0.147672
867; 0; 0.0916236
4173; 0; 0.0595435
4198; 0; 0.0362631
4221; 0; 0.0252823
4181; 0; 0.012527
4227; 1; 1.00521
4161; 1; 0.790318
4182; 1; 0.760038
1691; 1; 0.731983
4218; 1; 0.705444
4185; 1; 0.703809
3474; 1; 0.700102
4186; 1; 0.683772
4206; 1; 0.679032
4174; 1; 0.676039
4203; 1; 0.66572
2987; 1; 0.661623
1316; 1; 0.658137
4159; 1; 0.635559
4237; 1; 0.632743
4172; 1; 0.628089
4188; 1; 0.626476
4199; 1; 0.625095
4201; 1; 0.604661
3076; 1; 0.602896
3351; 1; 0.597344
4230; 1; 0.58919
235; 1; 0.586225
3555; 1; 0.572963
4183; 1; 0.564
2418; 1; 0.556855
2119; 1; 0.530633
4187; 1; 0.530309
4189; 1; 0.5219
4190; 1; 0.517633
4224; 1; 0.509094
4229; 1; 0.507688
4235; 1; 0.489872
2495; 1; 0.482666
4200; 1; 0.440753
4211; 1; 0.438443
4178; 1; 0.422688
4170; 1; 0.420426
4204; 1; 0.412853
2744; 1; 0.3971
4184; 1; 0.37228
1370; 1; 0.354828
4160; 1; 0.354074
2318; 1; 0.354035
33; 1; 0.350538
4197; 1; 0.349828
4217; 1; 0.341687
2022; 1; 0.33289
2585; 1; 0.322027
4171; 1; 0.321777
4163; 1; 0.317457
4239; 1; 0.309389
4215; 1; 0.2866
4191; 1; 0.286225
3758; 1; 0.284305
4225; 1; 0.281503
4226; 1; 0.278623
4202; 1; 0.274931
3906; 1; 0.266474
4228; 1; 0.261827
4207; 1; 0.251397
4222; 1; 0.251153
4175; 1; 0.250775
4167; 1; 0.239511
4209; 1; 0.230301
585; 1; 0.22571
4192; 1; 0.222966
4180; 1; 0.202402
499; 1; 0.199662
3249; 1; 0.198064
4231; 1; 0.185613
4177; 1; 0.178852
4162; 1; 0.171929
4220; 1; 0.171642
1423; 1; 0.151355
4194; 1; 0.139725
140; 1; 0.121964
4219; 1; 0.11968
4216; 1; 0.117514
4158; 1; 0.109341
4176; 1; 0.0931732
4195; 1; 0.0587428
4169; 1; 0.0558923
4213; 1; 0.0532951
4205; 1; 0.0527493
4236; 1; 0.0240335
4165; 1; 0.0158619
4232; 1; 0.00705834
4238; 1; 0.00284773

# FractureId; NumTraces
56; 53
# TraceId; Tips; Length
4258; 0; 0.909608
868; 0; 0.890285
372; 0; 0.67529
4246; 0; 0.618762
4270; 0; 0.581442
2023; 0; 0.576515
4249; 0; 0.523053
4248; 0; 0.486311
4241; 0; 0.474737
4242; 0; 0.332628
4261; 0; 0.300644
141; 0; 0.272219
4264; 0; 0.264966
1969; 0; 0.1731
3077; 0; 0.11262
1083; 0; 0.0134971
4244; 0; 0.00907824
4260; 1; 0.843205
2120; 1; 0.728608
4243; 1; 0.639843
4253; 1; 0.589093
34; 1; 0.584096
1169; 1; 0.578031
3636; 1; 0.509719
4252; 1; 0.505854
810; 1; 0.497514
4247; 1; 0.469022
4256; 1; 0.466932
2496; 1; 0.460849
4269; 1; 0.426686
4245; 1; 0.418068
4262; 1; 0.408876
1620; 1; 0.398452
4255; 1; 0.394116
4263; 1; 0.392608
1830; 1; 0.358763
3860; 1; 0.331025
4267; 1; 0.29832
4265; 1; 0.281317
4257; 1; 0.265874
1518; 1; 0.261501
4266; 1; 0.258175
4251; 1; 0.244778
4250; 1; 0.221532
1317; 1; 0.214008
4254; 1; 0.207299
4271; 1; 0.165035
4268; 1; 0.161992
4259; 1; 0.136535
2914; 1; 0.117353
4158; 1; 0.109341
500; 1; 0.093881
4240; 1; 0.0022792

# FractureId; NumTraces
57; 91
# TraceId; Tips; Length
4283; 0; 0.944321
2988; 0; 0.938172
4304; 0; 0.936958
4292; 0; 0.856769
3556; 0; 0.819136
4303; 0; 0.788877
4282; 0; 0.729128
4326; 0; 0.717845
4274; 0; 0.715908
4279; 0; 0.702187
1692; 0; 0.679172
2652; 0; 0.656051
4297; 0; 0.64591
1246; 0; 0.639298
4328; 0; 0.629935
4330; 0; 0.628096
4306; 0; 0.626359
4310; 0; 0.624205
4313; 0; 0.623951
4285; 0; 0.622659
4288; 0; 0.578376
4275; 0; 0.556716
4287; 0; 0.450895
4332; 0; 0.438799
4294; 0; 0.395886
4293; 0; 0.374264
4280; 0; 0.361365
4273; 0; 0.34976
4300; 0; 0.234649
4278; 0; 0.203086
972; 0; 0.191743
4316; 0; 0.127604
3759; 0; 0.0245001
4319; 1; 0.917363
4309; 1; 0.9
4317; 1; 0.872601
4277; 1; 0.869668
4325; 1; 0.748401
4298; 1; 0.726213
2419; 1; 0.688429
3475; 1; 0.660656
4322; 1; 0.648983
4307; 1; 0.64852
4159; 1; 0.635559
4324; 1; 0.618239
4323; 1; 0.601923
4291; 1; 0.589661
4301; 1; 0.561995
236; 1; 0.561381
373; 1; 0.552693
4286; 1; 0.536984
4299; 1; 0.498799
1371; 1; 0.493748
2497; 1; 0.484789
2745; 1; 0.484739
501; 1; 0.471089
4327; 1; 0.468059
2586; 1; 0.467244
4331; 1; 0.450984
4314; 1; 0.438241
4321; 1; 0.392261
4308; 1; 0.380954
586; 1; 0.372257
650; 1; 0.356088
2319; 1; 0.355987
4320; 1; 0.352628
4290; 1; 0.314417
4295; 1; 0.290495
4318; 1; 0.279093
4312; 1; 0.274201
4281; 1; 0.270389
4315; 1; 0.256804
4329; 1; 0.248035
3697; 1; 0.240819
2121; 1; 0.234816
4296; 1; 0.219529
4276; 1; 0.194784
1424; 1; 0.163395
1084; 1; 0.155602
35; 1; 0.133451
4289; 1; 0.131455
4272; 1; 0.126534
3985; 1; 0.11467
1170; 1; 0.103331
4305; 1; 0.102757
4284; 1; 0.095324
3250; 1; 0.0758095
4311; 1; 0.0419805
2794; 1; 0.0381816
4302; 1; 0.0142486
3907; 1; 0.00731048

# FractureId; NumTraces
58; 134
# TraceId; Tips; Length
4414; 0; 0.929023
2122; 0; 0.773958
3760; 0; 0.769567
4392; 0; 0.767866
4350; 0; 0.742263
374; 0; 0.72636
4378; 0; 0.722289
4361; 0; 0.719822
4426; 0; 0.713822
4407; 0; 0.712109
4373; 0; 0.694651
1621; 0; 0.692002
4415; 0; 0.685997
4401; 0; 0.681625
4389; 0; 0.533997
4364; 0; 0.530819
4411; 0; 0.504498
4409; 0; 0.461117
4059; 0; 0.432968
4404; 0; 0.42387
4384; 0; 0.400784
4357; 0; 0.397997
2653; 0; 0.377644
2498; 0; 0.374654
1519; 0; 0.365873
4423; 0; 0.304282
4360; 0; 0.281315
4366; 0; 0.280041
4337; 0; 0.256192
4397; 0; 0.250086
4398; 0; 0.230224
4367; 0; 0.221916
3078; 0; 0.181265
4382; 0; 0.176647
4379; 0; 0.148775
4336; 0; 0.141703
4387; 0; 0.0866016
587; 0; 0.0729756
4418; 0; 0.0101256
4333; 0; 0.000488849
4403; 1; 0.948493
2320; 1; 0.931168
1891; 1; 0.911724
4385; 1; 0.877355
4356; 1; 0.871384
973; 1; 0.865597
3908; 1; 0.807986
4427; 1; 0.78916
4368; 1; 0.775298
4399; 1; 0.768404
4341; 1; 0.740695
4372; 1; 0.720164
4340; 1; 0.709945
1171; 1; 0.677229
4347; 1; 0.667427
2795; 1; 0.666337
36; 1; 0.660595
3251; 1; 0.641061
4388; 1; 0.63601
2989; 1; 0.630994
4395; 1; 0.624414
4346; 1; 0.621396
3986; 1; 0.61689
4335; 1; 0.613842
4405; 1; 0.60944
2229; 1; 0.574774
4400; 1; 0.568221
4391; 1; 0.556018
4390; 1; 0.554577
4359; 1; 0.55165
4371; 1; 0.550227
4334; 1; 0.540775
4354; 1; 0.538865
4408; 1; 0.533986
3557; 1; 0.53264
4412; 1; 0.525541
4421; 1; 0.524261
4352; 1; 0.503048
4342; 1; 0.494923
4339; 1; 0.486284
2024; 1; 0.477725
4374; 1; 0.466284
4343; 1; 0.457932
3698; 1; 0.457577
4410; 1; 0.443304
142; 1; 0.420165
3179; 1; 0.418667
4425; 1; 0.412118
4345; 1; 0.410816
4383; 1; 0.408019
4394; 1; 0.403093
4419; 1; 0.393169
4424; 1; 0.386863
4393; 1; 0.38207
4416; 1; 0.375182
4396; 1; 0.374164
4353; 1; 0.362649
4402; 1; 0.356306
4365; 1; 0.355812
4160; 1; 0.354074
237; 1; 0.348974
4358; 1; 0.347859
1693; 1; 0.34074
4380; 1; 0.3391
4422; 1; 0.328875
4355; 1; 0.328842
4375; 1; 0.318898
4386; 1; 0.31542
502; 1; 0.303668
1318; 1; 0.288205
4377; 1; 0.28776
4370; 1; 0.28715
2866; 1; 0.282314
4420; 1; 0.275525
732; 1; 0.253573
4369; 1; 0.241994
4406; 1; 0.206054
4338; 1; 0.205895
4348; 1; 0.202726
3637; 1; 0.192156
1831; 1; 0.174724
3476; 1; 0.167166
4381; 1; 0.164991
4349; 1; 0.156822
651; 1; 0.155712
4272; 1; 0.126534
4413; 1; 0.106404
4344; 1; 0.099013
4351; 1; 0.0724202
4363; 1; 0.0448188
4417; 1; 0.0344967
1571; 1; 0.0285354
4362; 1; 0.0226641
4376; 1; 0.0128595

# FractureId; NumTraces
59; 13
# TraceId; Tips; Length
4432; 0; 0.476927
3638; 0; 0.315531
3761; 0; 0.22712
733; 1; 0.625299
4060; 1; 0.457441
4434; 1; 0.294809
4428; 1; 0.24763
3861; 1; 0.236368
4429; 1; 0.112601
4433; 1; 0.08464
2654; 1; 0.0831703
4430; 1; 0.0746781
4431; 1; 0.0605653

# FractureId; NumTraces
60; 48
# TraceId; Tips; Length
4460; 0; 0.7379
3252; 0; 0.649305
4456; 0; 0.633295
4437; 0; 0.629888
143; 0; 0.628838
4458; 0; 0.619484
1892; 0; 0.53674
811; 0; 0.368352
4444; 0; 0.323316
4448; 0; 0.233363
4457; 0; 0.109912
4439; 1; 0.882768
4436; 1; 0.83112
1572; 1; 0.765694
2123; 1; 0.714518
4438; 1; 0.705216
4445; 1; 0.667012
4442; 1; 0.646938
3639; 1; 0.632835
4450; 1; 0.585045
4461; 1; 0.574799
4441; 1; 0.563835
4447; 1; 0.562853
2915; 1; 0.559783
1520; 1; 0.535652
4454; 1; 0.511638
3180; 1; 0.496953
4455; 1; 0.481671
3762; 1; 0.477064
734; 1; 0.43676
3862; 1; 0.431609
2321; 1; 0.421268
1832; 1; 0.389535
4435; 1; 0.366435
4061; 1; 0.35703
4459; 1; 0.341856
375; 1; 0.294689
1622; 1; 0.270447
4453; 1; 0.259287
4451; 1; 0.241093
869; 1; 0.16442
2796; 1; 0.148149
4443; 1; 0.132193
4452; 1; 0.129724
4449; 1; 0.125922
4440; 1; 0.102878
4446; 1; 0.0450141
4333; 1; 0.000488849

# FractureId; NumTraces
61; 112
# TraceId; Tips; Length
4494; 0; 1.32607
238; 0; 1.1408
4062; 0; 1.04495
4512; 0; 0.870922
4492; 0; 0.77428
4473; 0; 0.63516
4535; 0; 0.592179
4475; 0; 0.537862
4497; 0; 0.360372
4481; 0; 0.341228
376; 0; 0.223895
2797; 0; 0.197817
1623; 0; 0.0997781
4536; 1; 1.5855
4490; 1; 1.42877
4482; 1; 1.19939
4516; 1; 1.16468
4462; 1; 1.12173
4523; 1; 1.10492
4531; 1; 1.07718
4540; 1; 1.06864
4484; 1; 1.03908
4528; 1; 1.03894
4465; 1; 1.03841
4506; 1; 1.02426
4496; 1; 1.01995
4485; 1; 1.01142
4505; 1; 1.01059
2655; 1; 1.00153
4468; 1; 0.994742
588; 1; 0.990165
4478; 1; 0.962644
4500; 1; 0.962284
4469; 1; 0.942986
4467; 1; 0.940589
4476; 1; 0.926586
3836; 1; 0.908877
652; 1; 0.880896
4498; 1; 0.880525
1319; 1; 0.860975
4519; 1; 0.829678
3352; 1; 0.819792
2025; 1; 0.813206
4491; 1; 0.801233
4161; 1; 0.790318
4489; 1; 0.779718
4538; 1; 0.779225
3477; 1; 0.771868
4502; 1; 0.754885
4472; 1; 0.736159
4470; 1; 0.732952
2124; 1; 0.703662
4466; 1; 0.690497
4518; 1; 0.689917
2499; 1; 0.681608
4522; 1; 0.678759
4495; 1; 0.636768
4529; 1; 0.635006
4539; 1; 0.628173
4530; 1; 0.627444
4483; 1; 0.581424
4524; 1; 0.575094
4526; 1; 0.562816
4474; 1; 0.542697
4510; 1; 0.541258
4334; 1; 0.540775
2420; 1; 0.537344
1694; 1; 0.536877
4487; 1; 0.529703
2990; 1; 0.527513
2746; 1; 0.524045
3558; 1; 0.52298
4515; 1; 0.520407
3079; 1; 0.516761
4507; 1; 0.488341
37; 1; 0.487954
3763; 1; 0.463586
4537; 1; 0.456608
4464; 1; 0.389845
4511; 1; 0.374887
4509; 1; 0.363884
4532; 1; 0.353953
4273; 1; 0.34976
4517; 1; 0.347468
4533; 1; 0.337512
4501; 1; 0.335286
4513; 1; 0.32944
4486; 1; 0.329423
4488; 1; 0.276901
4503; 1; 0.271973
4514; 1; 0.271384
4508; 1; 0.266732
4480; 1; 0.256256
4525; 1; 0.253917
4499; 1; 0.236259
4504; 1; 0.232954
4541; 1; 0.206787
4471; 1; 0.196661
4527; 1; 0.180258
3253; 1; 0.135426
4493; 1; 0.118227
503; 1; 0.111515
2322; 1; 0.108132
4479; 1; 0.0975139
3909; 1; 0.0863067
2587; 1; 0.0831769
2230; 1; 0.0774953
4521; 1; 0.0722963
4463; 1; 0.0459546
4477; 1; 0.0311895
4534; 1; 0.0175059
4520; 1; 0.00575485

# FractureId; NumTraces
62; 61
# TraceId; Tips; Length
4557; 0; 0.941707
4063; 0; 0.683949
239; 0; 0.603895
589; 0; 0.529836
4558; 0; 0.409519
4567; 0; 0.354178
4570; 0; 0.2239
812; 0; 0.162727
4462; 1; 1.12173
4571; 1; 1.06658
4545; 1; 0.835415
4554; 1; 0.810716
4556; 1; 0.788826
3443; 1; 0.764373
2026; 1; 0.72949
4559; 1; 0.707685
4565; 1; 0.686605
4549; 1; 0.666375
2125; 1; 0.664388
4573; 1; 0.659993
2656; 1; 0.658007
3254; 1; 0.632684
4551; 1; 0.623754
3353; 1; 0.606977
4550; 1; 0.583041
2991; 1; 0.554461
4568; 1; 0.550609
144; 1; 0.543683
4555; 1; 0.537434
4544; 1; 0.526234
653; 1; 0.513793
1320; 1; 0.512671
870; 1; 0.508852
4547; 1; 0.508621
4560; 1; 0.498673
4546; 1; 0.496591
1776; 1; 0.449271
1970; 1; 0.448672
3080; 1; 0.443886
3478; 1; 0.443384
38; 1; 0.431074
3640; 1; 0.373174
735; 1; 0.350112
4552; 1; 0.336059
3559; 1; 0.326932
4566; 1; 0.314402
4548; 1; 0.257215
4562; 1; 0.252507
4563; 1; 0.251145
4428; 1; 0.24763
4561; 1; 0.239679
4553; 1; 0.232637
4543; 1; 0.225385
3764; 1; 0.174119
4542; 1; 0.167386
3910; 1; 0.166568
4564; 1; 0.0930405
1695; 1; 0.0918277
4569; 1; 0.0897873
4572; 1; 0.0717481
4240; 1; 0.0022792

# FractureId; NumTraces
63; 99
# TraceId; Tips; Length
2126; 0; 1.0703
4574; 0; 0.458942
4618; 0; 0.454783
4612; 0; 0.392337
4575; 0; 0.226521
2323; 0; 0.169483
1085; 0; 0.12296
4614; 1; 1.56113
3641; 1; 1.46811
4578; 1; 1.21465
4607; 1; 1.21064
4586; 1; 1.13798
3863; 1; 1.10394
871; 1; 1.07431
4585; 1; 1.06823
4622; 1; 1.05476
145; 1; 1.05211
4615; 1; 1.03738
4617; 1; 1.01978
4601; 1; 0.992447
4611; 1; 0.974775
2027; 1; 0.952837
4579; 1; 0.917277
4619; 1; 0.898916
4630; 1; 0.893433
4616; 1; 0.891
1971; 1; 0.885211
1893; 1; 0.883068
4587; 1; 0.815147
4634; 1; 0.788407
377; 1; 0.767275
813; 1; 0.755484
39; 1; 0.750733
4588; 1; 0.749745
4602; 1; 0.740356
1833; 1; 0.737238
736; 1; 0.698373
4598; 1; 0.672901
3911; 1; 0.667197
4593; 1; 0.65895
1521; 1; 0.658189
4621; 1; 0.655537
4638; 1; 0.643739
2916; 1; 0.636761
4625; 1; 0.634326
1172; 1; 0.628231
4626; 1; 0.626921
1573; 1; 0.618276
4335; 1; 0.613842
4620; 1; 0.591659
4606; 1; 0.586546
4597; 1; 0.56337
4603; 1; 0.535647
4637; 1; 0.529789
2500; 1; 0.52458
4623; 1; 0.520052
4629; 1; 0.515534
4584; 1; 0.483463
4582; 1; 0.482492
4581; 1; 0.476056
4609; 1; 0.475526
4241; 1; 0.474737
1624; 1; 0.456606
4580; 1; 0.427889
3699; 1; 0.417283
974; 1; 0.401389
4594; 1; 0.381797
4596; 1; 0.375376
4435; 1; 0.366435
4591; 1; 0.364164
3354; 1; 0.349249
4608; 1; 0.348419
4631; 1; 0.347379
4636; 1; 0.332685
4632; 1; 0.331236
4590; 1; 0.324905
4604; 1; 0.324695
4635; 1; 0.317835
3765; 1; 0.307403
4576; 1; 0.301807
2657; 1; 0.298558
4589; 1; 0.294646
4600; 1; 0.272986
504; 1; 0.249492
4577; 1; 0.245315
4627; 1; 0.226617
4605; 1; 0.222668
4628; 1; 0.218821
4583; 1; 0.217268
4613; 1; 0.205092
4162; 1; 0.171929
4595; 1; 0.123448
3181; 1; 0.095695
4592; 1; 0.0905347
4624; 1; 0.0765571
4633; 1; 0.0668446
4599; 1; 0.050449
4463; 1; 0.0459546
4610; 1; 0.00616908

# FractureId; NumTraces
64; 61
# TraceId; Tips; Length
4640; 0; 0.738398
3255; 0; 0.731228
4670; 0; 0.678283
4639; 0; 0.521717
4647; 0; 0.465379
1086; 0; 0.439947
872; 0; 0.276946
4644; 0; 0.248973
3081; 0; 0.186161
4672; 0; 0.0644683
4662; 1; 1.00854
1894; 1; 0.95638
1522; 1; 0.945255
4668; 1; 0.897141
4436; 1; 0.83112
4643; 1; 0.818963
4657; 1; 0.764048
4642; 1; 0.732345
4649; 1; 0.711202
4667; 1; 0.692861
3766; 1; 0.68895
2127; 1; 0.670781
4664; 1; 0.655559
146; 1; 0.641184
4658; 1; 0.637089
2324; 1; 0.593904
4654; 1; 0.562259
4651; 1; 0.557083
3642; 1; 0.549558
3700; 1; 0.512893
1625; 1; 0.509256
4673; 1; 0.493022
4674; 1; 0.48998
814; 1; 0.486686
4661; 1; 0.460092
4669; 1; 0.459876
4574; 1; 0.458942
3182; 1; 0.421296
4656; 1; 0.40773
4652; 1; 0.395744
2231; 1; 0.362538
2917; 1; 0.344736
4659; 1; 0.267406
4671; 1; 0.249224
2867; 1; 0.245591
4641; 1; 0.242441
4646; 1; 0.235438
505; 1; 0.23029
4655; 1; 0.200624
975; 1; 0.199211
4665; 1; 0.184916
4663; 1; 0.180309
3864; 1; 0.180208
4653; 1; 0.14585
4336; 1; 0.141703
4660; 1; 0.137781
4650; 1; 0.111211
4666; 1; 0.102951
4648; 1; 0.0829211
737; 1; 0.0385054
4645; 1; 0.0212655

# FractureId; NumTraces
65; 89
# TraceId; Tips; Length
378; 0; 1.10934
4714; 0; 1.05983
4700; 0; 0.726947
4681; 0; 0.644924
4726; 0; 0.585463
4709; 0; 0.393559
4685; 0; 0.0713015
4728; 1; 1.42205
1696; 1; 1.30357
4713; 1; 1.28125
1626; 1; 1.24611
4715; 1; 1.17247
1087; 1; 0.979969
4701; 1; 0.977777
4687; 1; 0.966877
4690; 1; 0.960058
2868; 1; 0.954909
4695; 1; 0.932898
3410; 1; 0.917269
4727; 1; 0.916939
4696; 1; 0.915587
4716; 1; 0.914042
4707; 1; 0.879152
4724; 1; 0.873142
3082; 1; 0.869126
4699; 1; 0.832314
4680; 1; 0.831235
1321; 1; 0.831134
2501; 1; 0.826653
4717; 1; 0.814694
4729; 1; 0.794893
4722; 1; 0.772064
4676; 1; 0.765074
4730; 1; 0.754445
147; 1; 0.751308
3355; 1; 0.720162
873; 1; 0.70991
4723; 1; 0.681162
4705; 1; 0.655344
1523; 1; 0.643654
2325; 1; 0.638941
1173; 1; 0.628875
4702; 1; 0.593464
976; 1; 0.587564
4708; 1; 0.573515
4639; 1; 0.521717
3767; 1; 0.520052
4706; 1; 0.499576
4693; 1; 0.469434
4731; 1; 0.462902
4688; 1; 0.452969
4682; 1; 0.451863
4694; 1; 0.438819
1247; 1; 0.409759
3479; 1; 0.408496
4718; 1; 0.408157
4712; 1; 0.407264
4704; 1; 0.403644
4683; 1; 0.395727
4464; 1; 0.389845
4679; 1; 0.371536
4721; 1; 0.347545
4692; 1; 0.346122
4242; 1; 0.332628
4163; 1; 0.317457
4697; 1; 0.303195
4691; 1; 0.293122
4678; 1; 0.288078
1895; 1; 0.28582
4719; 1; 0.283231
4725; 1; 0.271235
4689; 1; 0.257723
4337; 1; 0.256192
4698; 1; 0.230907
4575; 1; 0.226521
4703; 1; 0.216104
2588; 1; 0.215842
4733; 1; 0.193178
4684; 1; 0.187129
4720; 1; 0.178399
4542; 1; 0.167386
4677; 1; 0.149027
240; 1; 0.0665763
4732; 1; 0.0631078
4711; 1; 0.0603681
4675; 1; 0.0515349
3256; 1; 0.0353295
4710; 1; 0.0294129
4686; 1; 0.0275433

# FractureId; NumTraces
66; 68
# TraceId; Tips; Length
4738; 0; 0.851634
4776; 0; 0.770768
4751; 0; 0.749576
4754; 0; 0.732682
2918; 0; 0.713905
738; 0; 0.703043
4735; 0; 0.701431
4774; 0; 0.687437
