# Number of traces
8985
# TraceId; FractureId1; FractureId2; X1; Y1; Z1; X2; Y2; Z2
3387; 41; 170; 1.5119049793239775e-01; 6.6076022210833940e-01; 3.3326838633454381e-01; 1.8045074789971799e-01; 8.0436237629735841e-01; 6.6536862390274687e-01
3388; 41; 172; 4.8445477447856283e-01; -5.0943289134333838e-02; 2.0105271235141275e-02; 7.4541291050793945e-01; -1.3899443196075698e-01; 5.9364130109331859e-01
3389; 41; 173; 9.4561193767926849e-02; 7.9493074782288364e-01; 4.0957634147091415e-01; 1.8954734245013352e-01; 7.8983504450822550e-01; 6.6536862390274676e-01
3390; 41; 176; 2.3417228848171923e-01; 5.9264970417036922e-01; 4.4565814297787543e-01; 3.5515754464717308e-01; 5.2535427187975992e-01; 6.6536862390274687e-01
3391; 41; 177; 3.8039504385911138e-01; 3.4052094387831411e-01; 4.1318655967108064e-01; 3.5489853308459651e-01; 3.6150915416527452e-01; 3.7876069478301477e-01
3392; 41; 178; 4.4095473293033521e-01; 3.8142256759260645e-01; 6.5330655183417286e-01; 4.4865245756523742e-01; 3.7604217348632674e-01; 6.6536862390274676e-01
3393; 41; 180; 1.0371178676176174e-01; 8.1400991141029821e-01; 4.6836531489983235e-01; 8.4464732349046345e-01; -3.4480035251609720e-01; 5.1106109920057141e-01
3394; 41; 181; 6.5116023318885274e-01; 5.2635690976983562e-02; 6.6536862390274698e-01; 6.4747071361652264e-01; 2.8729088052705076e-02; 6.1337401106132083e-01
3395; 41; 182; 5.0482709695758421e-01; 2.6558756521052856e-02; 2.1210367511661443e-01; 4.7084414610863656e-01; 3.4060187540067288e-01; 6.6536862390274676e-01
3396; 41; 183; 4.7161755553397661e-02; 4.8387206181485792e-01; -2.6525721121458068e-01; 1.8081451112569502e-01; 7.0436571819332461e-01; 4.9190247220412109e-01
3397; 41; 184; 3.0280204568636981e-01; 5.7349157291057939e-01; 6.0347013501894975e-01; 1.0757275741871784e-01; 5.7237436693638166e-01; 5.7504804114935540e-02
3398; 41; 185; -3.0145176035908688e-02; 8.2336066423429133e-01; 1.1168205625239125e-01; -1.9680591664962506e-02; 8.6928864285380469e-01; 2.2097985417882893e-01
3399; 41; 187; 7.8453402970833086e-01; -2.8795853629055135e-01; 4.4273326325240758e-01; 7.0113642307548418e-01; -2.7176670453002566e-02; 6.6536862390274676e-01
3400; 41; 189; 1.1831635952341954e-01; 5.1510376669717839e-01; -1.2486588619476956e-02; 4.3291628343805133e-01; 3.6713708114564425e-01; 6.0598089831321922e-01
3401; 41; 193; 6.1668465902248548e-01; -3.1232666242966323e-01; -6.7506101028162679e-02; 1.6395709134264191e-01; 6.9784231488964255e-01; 4.3354604576235733e-01
3402; 41; 194; 2.2801589122506655e-01; 5.2992434596682636e-01; 3.1905630624200981e-01; 3.1267017769683764e-01; 5.9320692521209617e-01; 6.6536862390274698e-01
3403; 41; 195; 5.4203328173823040e-01; 2.2691227570037054e-01; 6.6536862390274709e-01; 4.6218427168186238e-01; 3.8441690522018068e-02; 1.1401136725707411e-01
3404; 41; 196; 6.2568132390751430e-01; -9.8893057757367869e-02; 3.2997450904883324e-01; 4.5538091713315820e-01; 2.6385085585675433e-01; 4.8836008195795827e-01
3405; 41; 197; 3.9687840240097749e-01; 2.0837151351071750e-01; 2.2853648304043400e-01; 5.7210814575946001e-01; 1.7888248546095581e-01; 6.6536862390274687e-01
3406; 41; 198; 4.6347170363555390e-01; 2.3618129882521322e-01; 4.6262605450633631e-01; 3.0645779018336194e-01; 1.2674361246613675e-01; -1.6585393327904746e-01
3407; 41; 199; 5.3711923103278347e-01; -2.5283068399341785e-01; -1.8540712943940973e-01; 6.3357132180370845e-01; -3.7011324628366349e-01; -1.2127987176637034e-01
3408; 42; 45; 3.6370893827281686e-01; 1.0379720096429328e+00; 8.3126403588114761e-01; 7.2135963572175998e-01; 7.0659321030343625e-01; 9.6380571266440729e-01
3409; 42; 55; 9.5556573328829453e-01; 8.6264656843920506e-01; 4.8630654545551999e-01; 6.0495386208477608e-01; 7.8592905788982226e-01; 9.6380571266440751e-01
3410; 42; 61; 1.0898883749910433e+00; 6.7155199658439313e-01; 6.3688483549788688e-01; 3.8370742539447339e-01; 1.0673148532097190e+00; 7.6626234793409442e-01
3411; 42; 62; 4.1851438542696917e-01; 9.6871590219783565e-01; 8.7952241227719674e-01; 8.0291630672950198e-01; 1.0157160148765592e+00; 4.1213959584631771e-01
3412; 42; 63; 6.4075277175702228e-01; 1.1262378652339771e+00; 4.1213959584631782e-01; 7.5434246244060543e-01; 8.9374895922659126e-01; 6.4670615574873935e-01
3413; 42; 65; 1.2403653974025968e+00; 6.4997074728616444e-01; 5.1439882241869872e-01; 6.5275782692398865e-01; 7.9161874969292290e-01; 9.0591707518625175e-01
3414; 42; 72; 6.9174738819197956e-01; 1.0138273030526981e+00; 5.2960322612454935e-01; 7.8067120964280945e-01; 1.0308770638251954e+00; 4.1213959584631765e-01
3415; 42; 73; 5.3558060079997039e-01; 1.1979174998833615e+00; 4.1213959584631754e-01; 5.2145209447067664e-01; 1.0668105888216715e+00; 6.2502081612038618e-01
3416; 42; 75; 4.1604821949122361e-01; 1.1147669857752329e+00; 6.6114408608515984e-01; 6.6710559233236233e-01; 1.1082772152480362e+00; 4.1213959584631776e-01
3417; 42; 78; 5.7499268776800427e-01; 1.1710563638154179e+00; 4.1213959584631765e-01; 5.3217254364272715e-01; 9.4904929137798688e-01; 7.9209771959135389e-01
3418; 42; 79; 8.2540863998273728e-01; 7.6418721719665783e-01; 7.6942086156082357e-01; 6.8889642919253780e-01; 7.2871836719985883e-01; 9.6380571266440729e-01
3419; 42; 81; 6.6743551557899039e-01; 1.0150120684930091e+00; 5.5287481317215093e-01; 1.0830564140834595e+00; 5.3655857148852748e-01; 8.4812271599662070e-01
3420; 42; 82; 7.1386492909803578e-01; 7.1170119493191997e-01; 9.6380571266440729e-01; 9.8645475000225435e-01; 8.9062618894456369e-01; 4.1213959584631771e-01
3421; 42; 83; 4.3357454762966174e-01; 1.0714171837903701e+00; 7.0864783665717013e-01; 5.5894139027950984e-01; 8.1728865747119284e-01; 9.6380571266440751e-01
3422; 42; 84; 1.0152351562066082e+00; 8.7101102855549639e-01; 4.1213959584631765e-01; 9.7405568778105922e-01; 7.1340694035143348e-01; 6.9298863953854462e-01
3423; 42; 85; 6.6096224233578948e-01; 8.5792115641898326e-01; 7.9716816082877262e-01; 4.6616875701418614e-01; 8.8051744125882880e-01; 9.6380571266440729e-01
3424; 42; 87; 9.2978133314478151e-01; 9.2925170915308752e-01; 4.1213959584631760e-01; 9.1638113239347885e-01; 8.9939448584494730e-01; 4.7111701600720901e-01
3425; 42; 88; 4.4504597780756255e-01; 1.1573140385041554e+00; 5.6689179461049410e-01; 5.5802309284885154e-01; 8.6984600999704287e-01; 8.8525275739974640e-01
3426; 42; 89; 8.7501420806475938e-01; 9.6657800451059439e-01; 4.1213959584631771e-01; 1.0716566102226488e+00; 6.7875025105217146e-01; 6.4479212944400077e-01
3427; 42; 92; 6.6362454375053492e-01; 1.1106497087343978e+00; 4.1213959584631749e-01; 4.8869974009768419e-01; 8.6516154795530342e-01; 9.6380571266440718e-01
3428; 42; 94; 1.1603474435058700e+00; 7.7211038171998392e-01; 4.1213959584631804e-01; 5.2913168830141455e-01; 1.0091298282287264e+00; 7.0435319154514731e-01
3429; 42; 96; 5.2556366436102664e-01; 1.1076911007469483e+00; 5.5894514940094964e-01; 5.1899159166599362e-01; 8.4451626856712325e-01; 9.6380571266440729e-01
3430; 42; 97; 3.5747093630831389e-01; 9.5459996712551409e-01; 9.6380571266440729e-01; 9.6323315183482316e-01; 5.6415486891607425e-01; 9.2990850785079782e-01
3431; 42; 99; 4.9127012981715690e-01; 1.0178751336509426e+00; 7.3015720197242062e-01; 3.9878947126389530e-01; 1.0894440327782218e+00; 7.1724071778559961e-01
3432; 42; 101; 4.0208693591028655e-01; 9.2419212708679788e-01; 9.6380571266440707e-01; 3.3592630824598402e-01; 9.9720785774524079e-01; 9.2156675910049324e-01
3433; 42; 106; 9.3799955463662665e-01; 7.3803052114636247e-01; 6.9291349160369209e-01; 5.5336650345807936e-01; 8.2108819728229898e-01; 9.6380571266440751e-01
3434; 42; 107; 6.3859166423205915e-01; 1.1277107586469184e+00; 4.1213959584631782e-01; 6.7183586056978628e-01; 7.4034592337428617e-01; 9.6380571266440729e-01
3435; 42; 108; 8.3807278973743760e-01; 9.9175526713659690e-01; 4.1213959584631765e-01; 7.4175219907841516e-01; 7.5599005817305298e-01; 8.6806354141286268e-01
3436; 42; 110; 4.0282880113829295e-01; 9.2368651207458863e-01; 9.6380571266440729e-01; 8.4992058245965818e-01; 9.8368045565365037e-01; 4.1213959584631771e-01
3437; 42; 113; 1.0212115862491664e+00; 8.6693781871243747e-01; 4.1213959584631776e-01; 9.3093420548061023e-01; 5.6375857586149036e-01; 9.6380571266440751e-01
3438; 42; 114; 5.3550267546051844e-01; 9.5910755817594262e-01; 7.7345020447794677e-01; 5.1720790685730111e-01; 9.4439906603561696e-01; 8.1455917854056537e-01
3439; 42; 115; 1.1341318285460678e+00; 4.9409920692735021e-01; 8.5969300643904834e-01; 9.1229963028643513e-01; 5.7645888935326373e-01; 9.6380571266440729e-01
3440; 42; 116; 1.1303290969785631e+00; 6.6761777712379911e-01; 6.0114452665388307e-01; 1.2289616840975865e+00; 6.3323861282250149e-01; 5.5146465690810875e-01
3441; 42; 121; 1.1066451323660922e+00; 5.8174705044202213e-01; 7.5545124250880524e-01; 1.2620385337615001e+00; 7.0280326244792990e-01; 4.1213959584631771e-01
3442; 42; 123; 6.2341685583070561e-01; 7.7334568498614287e-01; 9.6380571266440729e-01; 9.6742204541576260e-01; 9.0359784578814561e-01; 4.1213959584631771e-01
3443; 42; 127; 7.6817241519005153e-01; 7.2420462496815796e-01; 8.8890579676222448e-01; 7.2361191963004512e-01; 7.0505817602389775e-01; 9.6380571266440740e-01
3444; 42; 129; 5.5501358422560010e-01; 1.1116228984173357e+00; 5.2263717620978600e-01; 1.0404530078835976e+00; 8.5382391167467153e-01; 4.1213959584631782e-01
3445; 42; 133; 4.8842516786724238e-01; 9.6914303389354495e-01; 8.0680361278984192e-01; 4.5082522110843082e-01; 1.1657936515408902e+00; 5.4810734520050164e-01
3446; 42; 137; 1.1287942118773817e+00; 4.8626757196536752e-01; 8.7704202344060012e-01; 1.0222631165677183e+00; 5.0151375463094527e-01; 9.6380571266440740e-01
3447; 42; 138; 1.0766914512926191e+00; 4.7376084829423959e-01; 9.4967401677847596e-01; 1.0392796958095660e+00; 4.8991617922731423e-01; 9.6380571266440740e-01
3448; 42; 140; 4.7329815106892625e-01; 1.1987671291998110e+00; 4.7506290080519481e-01; 6.5580403493711348e-01; 1.1159797424250333e+00; 4.1213959584631782e-01
3449; 42; 143; 7.5937727949711387e-01; 1.0453898490915210e+00; 4.1213959584631765e-01; 8.0157019975817823e-01; 8.9043188814056051e-01; 6.0303543434771123e-01
3450; 42; 152; 9.5195712506310737e-01; 9.1413789483983610e-01; 4.1213959584631754e-01; 9.1350933220453945e-01; 5.7563442228431061e-01; 9.6380571266440707e-01
3451; 42; 153; 1.2035029985145229e+00; 5.9588427577013181e-01; 6.3421379316754067e-01; 7.8901508888794947e-01; 6.6048293112158507e-01; 9.6380571266440729e-01
3452; 42; 157; 1.0367777807007279e+00; 6.6311415627305015e-01; 7.0440112760694984e-01; 1.0166783824698460e+00; 6.1092694606406650e-01; 8.0406184420972893e-01
3453; 42; 162; 4.9905374612713410e-01; 1.1171016515885350e+00; 5.7204021267767080e-01; 3.7105411851702941e-01; 1.0487492486192940e+00; 8.0738977423101843e-01
3454; 42; 163; 8.2821986705645367e-01; 9.2443193637597532e-01; 5.2413227290092490e-01; 6.7528837436480005e-01; 9.7309641024361948e-01; 6.0818185220550980e-01
3455; 42; 166; 7.9725806760927709e-01; 8.3834199490565231e-01; 6.8627347402384675e-01; 9.9028751674491899e-01; 5.2330658530217922e-01; 9.6380571266440718e-01
3456; 42; 176; 9.0653278930169490e-01; 9.2293748495036132e-01; 4.4565814297787548e-01; 8.6928490388058710e-01; 6.0577538862542912e-01; 9.6380571266440729e-01
3457; 42; 178; 7.6192106298867335e-01; 8.7540151025807778e-01; 6.6664603359870678e-01; 8.6690393675507105e-01; 6.0739812639071555e-01; 9.6380571266440729e-01
3458; 42; 179; 3.2362137559854620e-01; 9.7915340634713421e-01; 9.6156185409405992e-01; 3.2604422398659549e-01; 9.7601870591309658e-01; 9.6380571266440729e-01
3459; 42; 180; 5.2110867456181986e-01; 1.0391984455823484e+00; 6.6714171870663386e-01; 7.0645712586739839e-01; 8.8761873537538605e-01; 7.0534504180678959e-01
3460; 42; 182; 1.0773218026328764e+00; 8.2869614533170344e-01; 4.1213959584631776e-01; 6.3908668450260309e-01; 7.6266598156270815e-01; 9.6380571266440729e-01
3461; 42; 184; 8.5116208076196198e-01; 8.5634537647802300e-01; 6.0347013501894964e-01; 9.2765494263468984e-01; 9.3070094133588188e-01; 4.1213959584631776e-01
3462; 42; 186; 1.1777679443701290e+00; 5.7675924755708230e-01; 6.8967370672456385e-01; 4.3761299647180385e-01; 1.1464079730981471e+00; 5.9105143880578070e-01
3463; 42; 187; 9.2774064835444114e-01; 9.1041700397075243e-01; 4.4273326325240764e-01; 6.4174056137558133e-01; 7.6085724334870641e-01; 9.6380571266440729e-01
3464; 42; 188; 8.9937241820261793e-01; 8.3036684846942277e-01; 5.9306475034889838e-01; 9.5300719013692903e-01; 5.4871482938950267e-01; 9.6380571266440707e-01
3465; 42; 191; 7.7608067282269411e-01; 1.0289819895467269e+00; 4.1973863056033639e-01; 7.8470224900096230e-01; 1.0281297265227480e+00; 4.1213959584631765e-01
3466; 42; 194; 1.0189321883010829e+00; 6.4415253026244379e-01; 7.5148043859265357e-01; 7.7811790855654361e-01; 6.6790985687348015e-01; 9.6380571266440718e-01
3467; 43; 46; 4.9398820613435285e-01; 3.4612408475279111e-01; 7.1283469420316636e-01; 6.1512882009493031e-01; 3.7789728661017707e-02; 7.4705634336318494e-01
3468; 43; 48; 5.3576627719119663e-01; 1.6644026916797877e-01; 7.1283469420316625e-01; 5.6922892928302404e-01; 3.7163010147159520e-01; 7.6900860551409211e-01
3469; 43; 65; 7.2585511651980561e-01; -5.1131297537057363e-01; 7.3532972367168048e-01; 6.8088324312645143e-01; 3.9759071368573234e-01; 8.5045544441795506e-01
3470; 43; 70; 6.0762798344630964e-01; 6.9022583828457162e-02; 7.4689099865431297e-01; 5.4933108047155155e-01; 1.0809924122163606e-01; 7.1283469420316625e-01
3471; 43; 71; 5.0918401116426482e-01; 2.8076826148028095e-01; 7.1283469420316647e-01; 6.3456239037251605e-01; 1.5944882599020044e-01; 7.8008091315356110e-01
3472; 43; 78; 6.3472153747907600e-01; 1.4639080635815943e-01; 7.7808993403203508e-01; 6.0578608072993523e-01; 3.5789528521374159e-01; 7.9209771959135400e-01
3473; 43; 79; 5.1271633760060664e-01; 2.6557603560873588e-01; 7.1283469420316647e-01; 5.5697940999740092e-01; 3.6878198025677522e-01; 7.6007312788171932e-01
3474; 43; 80; 5.5511675323938836e-01; 8.3215570617611812e-02; 7.1283469420316636e-01; 7.5617122330235453e-01; 3.1714049962933144e-03; 8.3909348773717041e-01
3475; 43; 81; 6.2979629385970459e-01; 3.8571254764391610e-01; 8.1318979489855248e-01; 6.9189386128206420e-01; 3.3573756542725025e-01; 8.4812271599662115e-01
3476; 43; 94; 9.7580238449715906e-01; -5.4180531350358940e-02; 9.8185947483866742e-01; 7.3578952823229926e-01; 4.1035690897802179e-01; 8.9050712897800299e-01
3477; 43; 102; 7.2936393980335690e-01; -2.6661228839343565e-01; 7.7713182927706259e-01; 6.2742339475011377e-01; -2.2776894614221838e-01; 7.1283469420316625e-01
3478; 43; 107; 7.4772303476887947e-01; 3.8199668289172733e-01; 8.9420229676761265e-01; 7.4181583387219652e-01; 4.1175807816187093e-01; 8.9490304999298886e-01
3479; 43; 108; 4.9910437624550286e-01; 3.2411988629418764e-01; 7.1283469420316625e-01; 5.1982471790987717e-01; 3.6014318682356783e-01; 7.3297043818879160e-01
3480; 43; 109; 1.0170341652103994e+00; -4.2171373540432183e-01; 9.5125529439125933e-01; 5.6480405087577079e-01; 3.7060127823610001e-01; 7.6578085419487207e-01
3481; 43; 113; 8.4004281028916217e-01; 1.3144722045866619e-01; 9.1777662403513582e-01; 9.0410891657824521e-01; 4.4949265052310383e-01; 1.0132886108133863e+00
3482; 43; 115; 1.0244524523566008e+00; 2.1353022216944173e-01; 1.0586037364177716e+00; 9.1360820395506814e-01; 4.5170131857551915e-01; 1.0202179170089940e+00
3483; 43; 124; 5.9580066170237411e-01; -9.1762347716294823e-02; 7.1283469420316647e-01; 9.1251973412116705e-01; -8.0768235516642140e-02; 9.3378701713806089e-01
3484; 43; 125; 6.8579112086364646e-01; 3.9873183852313354e-01; 8.5403552219248446e-01; 9.0305683168625173e-01; 6.3604974955868254e-02; 9.5046881820079254e-01
3485; 43; 134; 5.2319612380668779e-01; 3.6092706841390471e-01; 7.3542972832730003e-01; 8.9856558402684450e-01; -7.2124885054292487e-02; 9.2552090981524437e-01
3486; 43; 137; 5.3822633898902816e-01; 1.5585975936398638e-01; 7.1283469420316625e-01; 8.4114211957806218e-01; 4.3485231516104755e-01; 9.6735714256077809e-01
3487; 43; 145; 6.0757397466890084e-01; 2.9358461705125410e-01; 7.8298703685211746e-01; 5.0704506732501109e-01; 3.5717180540850563e-01; 7.2364825343296724e-01
3488; 43; 150; 8.4484623866278274e-01; -4.5468894344136146e-04; 8.9987697448089876e-01; 5.1252152485562963e-01; 2.6641390812071442e-01; 7.1283469420316647e-01
3489; 43; 152; 1.0159639836927192e+00; 2.5003838062230788e-01; 1.0586037364177716e+00; 9.3799849186188877e-01; 4.5737227551703102e-01; 1.0380095435174987e+00
3490; 43; 153; 5.3926481855170216e-01; 1.5139334994134473e-01; 7.1283469420316647e-01; 6.5587881915725177e-01; 3.9177696469603801e-01; 8.3221583306035796e-01
3491; 43; 157; 7.9788367229386592e-01; -4.8400241131388438e-01; 7.8957103895284164e-01; 8.0684607039672329e-01; -4.3249140682695170e-01; 8.0406184420972904e-01
3492; 43; 160; 9.3673532298173345e-01; -4.6228146843504914e-01; 8.8915742286656463e-01; 6.8171720620925147e-01; 3.9778461745396326e-01; 8.5106378326773580e-01
3493; 43; 161; 6.1345604752249239e-01; -2.1310779719540318e-02; 7.3638907646222562e-01; 5.5883422036588914e-01; 6.7227070892673879e-02; 7.1283469420316647e-01
3494; 43; 171; 8.3222544455538228e-01; 4.0734984909551553e-01; 9.5676110139563098e-01; 8.1125752678803031e-01; 4.2790388390126355e-01; 9.4555766584651124e-01
3495; 43; 181; 7.7704334766516292e-01; 1.2263587906979471e-01; 8.7276047079847374e-01; 5.5169902085548839e-01; 9.7914937530729954e-02; 7.1283469420316603e-01
3496; 43; 186; 9.3336022988854905e-01; 5.1650621380220363e-02; 9.6951655184732755e-01; 6.9924073821306210e-01; 4.0185899311678697e-01; 8.6384641780295379e-01
3497; 43; 187; 6.4414612355026690e-01; -2.9969193448969800e-01; 7.1283469420316625e-01; 6.6290514167620196e-01; 3.9341064661952990e-01; 8.3734122175863968e-01
3498; 43; 195; 6.8191124610450715e-01; 3.8817688815147777e-01; 8.4965212443608706e-01; 5.2313582292476035e-01; 2.2076274403942187e-01; 7.1283469420316636e-01
3499; 43; 197; 5.7568022317711853e-01; -5.2261081532351539e-03; 7.1283469420316647e-01; 6.0822646784504675e-01; 1.4963720495408345e-01; 7.6027656493766083e-01
3500; 44; 49; 4.8755535730723926e-01; 9.4656253219607367e-01; 2.1909847201420510e-01; 5.4680880529874776e-01; 8.5784344749342245e-01; 1.4535723907434475e-01
3501; 44; 54; 3.0341257695289847e-01; 7.6664520972745298e-01; 1.4535723907434467e-01; -9.5318659306698250e-02; 1.1600783101878049e+00; 5.0623856223998986e-01
3502; 44; 59; 5.0849499200513293e-01; 8.4348762826722168e-01; 1.4535723907434461e-01; 2.9294219227247398e-01; 1.0073089146654413e+00; 3.0796099735997484e-01
3503; 44; 62; 6.5054945541757880e-01; 9.7508738554739716e-01; 1.9746058887183793e-01; -9.5560012380994833e-02; 8.3921641371348055e-01; 2.9298652567260902e-01
3504; 44; 71; -2.4275635961056904e-01; 1.1048348146769618e+00; 5.0623856223999009e-01; -1.6261278483038968e-01; 9.4396356954445282e-01; 3.7932617389964601e-01
3505; 44; 73; 8.0266519438321637e-02; 6.8303451720334230e-01; 1.4535723907434467e-01; 5.5367852620573110e-01; 1.2336232891360921e+00; 3.9346815537613544e-01
3506; 44; 76; 2.3049085323791579e-01; 1.1170408498844240e+00; 3.9646836875210117e-01; 3.9563397803519645e-01; 1.3421924810443207e+00; 5.0501459104655599e-01
3507; 44; 78; 6.5827136251183926e-01; 8.9960740112494042e-01; 1.4535723907434461e-01; 6.1176761138538871e-01; 1.0785910803222363e+00; 2.7593134305109179e-01
3508; 44; 86; 2.0608371563101313e-01; 1.0161276289637020e+00; 3.3546002970924965e-01; 5.3226155970536770e-01; 8.5239273376839308e-01; 1.4535723907434470e-01
3509; 44; 88; 2.6731541327964603e-01; 1.0686249347015928e+00; 3.5510806973607506e-01; 4.4236342980374066e-01; 1.3178536755028794e+00; 4.7719370455369925e-01
3510; 44; 89; 5.8329280016026142e-01; 1.0191634929051159e+00; 2.4351631175960625e-01; 6.2405824944369037e-01; 1.0457889668095686e+00; 2.5106260197269847e-01
3511; 44; 98; -4.8078973497024224e-02; 6.3494468910511714e-01; 1.4535723907434456e-01; 1.6606072181224452e-04; 1.0665663612479084e+00; 4.2028585210160113e-01
3512; 44; 101; 3.6427187103048680e-01; 1.1642440387256838e+00; 3.9452494439946983e-01; 6.4605064634254283e-01; 9.8709412150782005e-01; 2.0656342938487618e-01
3513; 44; 104; 3.2772482992791252e-01; 7.7575477827956374e-01; 1.4535723907434464e-01; -2.8098211495773240e-01; 7.9612897004525118e-01; 3.1052982375627947e-01
3514; 44; 112; 2.0829045928548784e-01; 8.1346028940521919e-01; 2.0017508593518757e-01; 3.2941406575115323e-01; 1.3192215981099760e+00; 5.0623856223998975e-01
3515; 44; 114; -2.5898770542272209e-01; 7.3742875327951551e-01; 2.6602657882272090e-01; 5.0452795409061668e-01; 1.0374839326994956e+00; 2.7531607867582730e-01
3516; 44; 118; 3.9233344608573209e-02; 6.6765977923041575e-01; 1.4535723907434453e-01; 5.0193891120123804e-02; 7.0338505156787168e-01; 1.6637750378857627e-01
3517; 44; 122; 9.7687967634867978e-02; 1.2259845197049679e+00; 5.0197611593457681e-01; -2.3956789758850625e-01; 6.8559981340264065e-01; 2.2673275448826585e-01
3518; 44; 128; 9.6200980474983155e-02; 6.8900500728106495e-01; 1.4535723907434456e-01; 4.0215852958779164e-01; 1.0642138792361833e+00; 3.1858641959777922e-01
3519; 44; 129; 4.4057850601592530e-01; 8.1803997084226010e-01; 1.4535723907434461e-01; 1.4468511072369061e-01; 1.2092773655399831e+00; 4.7916214528980583e-01
3520; 44; 133; 5.2805774292135399e-01; 1.3020018255140262e+00; 4.4530896483634441e-01; -2.5811524591110524e-01; 8.7930153478877426e-01; 3.6012767705488880e-01
3521; 44; 135; -1.8675495983366822e-01; 5.8298412397923105e-01; 1.4535723907434461e-01; -3.8935501479597068e-02; 8.8054924894551456e-01; 3.0635995600115790e-01
3522; 44; 140; 4.2701061145233599e-01; 1.3453084063535601e+00; 4.9927023551197414e-01; 5.1547573891552434e-01; 1.3355815568231981e+00; 4.7076725254964419e-01
3523; 44; 141; 6.7527252373303781e-01; 9.0910473359570665e-01; 1.4743620594850437e-01; 3.0885666605093720e-01; 1.2657410163470402e+00; 4.7580494845789856e-01
3524; 44; 142; -1.1621980008201396e-01; 6.0941297340557299e-01; 1.4535723907434459e-01; -1.2417684733782336e-01; 6.4439765801659177e-01; 1.7059748660847582e-01
3525; 44; 143; 4.9564403933354240e-01; 8.3867249926860121e-01; 1.4535723907434461e-01; 6.3443377803903223e-01; 1.0180980312272254e+00; 2.3006887219520039e-01
3526; 44; 146; 1.2050029493480333e-01; 6.9810972789533787e-01; 1.4535723907434467e-01; -1.6758377558345400e-01; 1.1330012626050121e+00; 5.0623856223999009e-01
3527; 44; 147; 1.6198792366958509e-01; 7.1365474539792884e-01; 1.4535723907434456e-01; 5.1425636581406309e-02; 1.2150619936990672e+00; 5.0623856223998998e-01
3528; 44; 149; -1.9572817299343764e-01; 1.1224558262019115e+00; 5.0623856223998986e-01; 6.6394829767179631e-01; 9.3932761925403474e-01; 1.7034951968326090e-01
3529; 44; 151; 1.1901536854105110e-02; 6.5741881239577826e-01; 1.4535723907434467e-01; -1.2328797310451134e-01; 1.1495984759388560e+00; 5.0623856223999020e-01
3530; 44; 154; 6.0804844778729983e-01; 1.0885170439652945e+00; 2.8345665753113092e-01; 7.3300806776389588e-02; 1.1591037652804597e+00; 4.6358792050425651e-01
3531; 44; 158; 6.1560382644383793e-01; 1.0683527215641844e+00; 2.6816918794107530e-01; 4.8737945336878474e-02; 7.6114574029800730e-01; 2.0514005304645316e-01
3532; 44; 159; 1.9744232371832024e-01; 7.2693916984225493e-01; 1.4535723907434453e-01; 1.2494042001866876e-01; 9.4307031840576472e-01; 3.0710343266911655e-01
3533; 44; 161; 4.0291444834611395e-01; 8.0392760883095615e-01; 1.4535723907434464e-01; -1.7406237654415957e-03; 1.0410132420982521e+00; 4.0377283726690183e-01
3534; 44; 165; 3.1274029466632469e-01; 9.1824588046136024e-01; 2.4381934707073388e-01; 3.1536996971832432e-02; 7.4847185238194114e-01; 2.0099904730321153e-01
3535; 44; 169; -7.3773193090736072e-03; 6.5019520946579679e-01; 1.4535723907434467e-01; 1.0083787118954146e-01; 1.1591257689318271e+00; 4.5674312387102961e-01
3536; 44; 170; 1.3818540728251388e-01; 9.8739013568241663e-01; 3.3326838633454348e-01; 1.4592837284796756e-01; 1.2504712647060370e+00; 5.0623856223998975e-01
3537; 44; 174; -1.9354061584976481e-01; 5.8044160360017782e-01; 1.4535723907434478e-01; -2.0426839212081668e-01; 5.9139002707587773e-01; 1.5530812563603502e-01
3538; 44; 183; 1.1007386381873629e-01; 6.9420304392395593e-01; 1.4535723907434475e-01; 1.1382237765699407e-01; 8.1614514459565712e-01; 2.2549180479226458e-01
3539; 44; 185; -2.0530064671708503e-01; 7.6477993046933845e-01; 2.7083657799271504e-01; 5.0835243242782224e-01; 1.2981952112745705e+00; 4.4768684153621552e-01
3540; 44; 191; 6.6360990935738551e-01; 9.4023073362840770e-01; 1.7103421085512041e-01; 2.1562187990028639e-01; 8.9444709320230820e-01; 2.5218967133103320e-01
3541; 44; 192; 5.8703230421226194e-01; 1.1008652093931366e+00; 2.9690091703936250e-01; 5.6389925625574466e-01; 8.6424707593292771e-01; 1.4535723907434467e-01
3542; 44; 193; 2.9631016193910409e-01; 7.6398400278294676e-01; 1.4535723907434461e-01; 2.8347124195744927e-01; 7.8502972945518534e-01; 1.6254679396829025e-01
3543; 44; 196; 3.8488779551341301e-01; 7.9717319450689683e-01; 1.4535723907434467e-01; 3.2039123162363653e-01; 9.0716326515332968e-01; 2.3454568266111048e-01
3544; 45; 46; 2.3688756244752474e-01; 9.2458902370697216e-01; 6.9527579914734416e-01; 5.6976336064964495e-01; 2.3790032044026271e-01; 6.7284445934989290e-01
3545; 45; 48; 6.0566622695612926e-01; 2.5691607009987805e-01; 7.0630006780973076e-01; 6.0292285313307648e-01; 4.4315373829107563e-01; 7.7608384486554083e-01
3546; 45; 50; 1.4296086348265791e-01; 1.0284381358514505e+00; 6.6695109078213566e-01; 5.7590372850920513e-01; 1.1401509673466959e+00; 1.0250602269220688e+00
